cod_ibge6,ano,populacao
520085,2016,5969.0
520090,2016,3447.0
520110,2016,370875.0
520120,2016,1115.0
520130,2016,21614.0
520140,2016,532135.0
520145,2016,2514.0
520150,2016,4110.0
520160,2016,3753.0
520170,2016,19736.0
520180,2016,9607.0
520215,2016,7841.0
520235,2016,3011.0
520250,2016,8945.0
520260,2016,3465.0
520280,2016,2496.0
520310,2016,4562.0
520320,2016,10235.0
520330,2016,28077.0
520340,2016,8862.0
520350,2016,23632.0
520355,2016,8876.0
520357,2016,4069.0
520360,2016,3565.0
520380,2016,5795.0
520390,2016,9501.0
520393,2016,2589.0
520396,2016,3391.0
520400,2016,7882.0
520410,2016,11844.0
520420,2016,1419.0
520425,2016,8369.0
520430,2016,15065.0
520440,2016,18329.0
520450,2016,83220.0
520455,2016,3664.0
520460,2016,3602.0
520465,2016,3741.0
520470,2016,12198.0
520480,2016,7024.0
520485,2016,7219.0
520490,2016,19665.0
520495,2016,3631.0
520500,2016,9767.0
520505,2016,3626.0
520510,2016,100590.0
520520,2016,5010.0
520530,2016,9803.0
520540,2016,22034.0
520545,2016,8299.0
520547,2016,8853.0
520549,2016,65520.0
520551,2016,19352.0
520552,2016,3540.0
520570,2016,2539.0
520580,2016,11024.0
520590,2016,9206.0
520620,2016,54337.0
520630,2016,3026.0
520640,2016,16795.0
520650,2016,3611.0
520660,2016,2983.0
520670,2016,3387.0
520680,2016,2919.0
520690,2016,2130.0
520710,2016,2546.0
520725,2016,7795.0
520735,2016,3811.0
520740,2016,12140.0
520750,2016,3382.0
520753,2016,6975.0
520760,2016,6125.0
520780,2016,12783.0
520790,2016,14747.0
520800,2016,114036.0
520810,2016,4674.0
520815,2016,3721.0
520830,2016,5007.0
520840,2016,11460.0
520850,2016,5578.0
520860,2016,66649.0
520870,2016,1448639.0
520880,2016,40338.0
520890,2016,24269.0
520910,2016,34179.0
520915,2016,5578.0
520920,2016,14462.0
520929,2016,2237.0
520940,2016,4174.0
520945,2016,2093.0
520960,2016,3744.0
520970,2016,20121.0
520980,2016,3889.0
520990,2016,13551.0
520993,2016,6107.0
520995,2016,15056.0
521000,2016,51932.0
521010,2016,26563.0
521015,2016,2944.0
521020,2016,32218.0
521030,2016,2916.0
521040,2016,40259.0
521056,2016,4717.0
521060,2016,5472.0
521080,2016,4918.0
521090,2016,21323.0
521100,2016,6541.0
521120,2016,26612.0
521130,2016,6927.0
521140,2016,8988.0
521150,2016,101544.0
521160,2016,2577.0
521170,2016,6263.0
521180,2016,47513.0
521190,2016,97077.0
521200,2016,3014.0
521205,2016,2460.0
521210,2016,7445.0
521220,2016,19292.0
521225,2016,1463.0
521230,2016,7758.0
521250,2016,196864.0
521260,2016,2432.0
521270,2016,8106.0
521280,2016,10320.0
521290,2016,2212.0
521295,2016,4495.0
521300,2016,13170.0
521305,2016,2708.0
521308,2016,30862.0
521310,2016,61623.0
521340,2016,1684.0
521350,2016,8392.0
521370,2016,8230.0
521375,2016,12337.0
521377,2016,4417.0
521380,2016,45000.0
521385,2016,2360.0
521390,2016,4758.0
521400,2016,14941.0
521405,2016,5786.0
521410,2016,3911.0
521440,2016,8747.0
521450,2016,27812.0
521460,2016,45582.0
521470,2016,2366.0
521480,2016,2194.0
521483,2016,12732.0
521486,2016,8548.0
521487,2016,2953.0
521490,2016,3453.0
521500,2016,9249.0
521520,2016,3291.0
521523,2016,108410.0
521525,2016,4343.0
521530,2016,15364.0
521540,2016,3993.0
521550,2016,6242.0
521560,2016,31646.0
521565,2016,3507.0
521570,2016,26855.0
521580,2016,2420.0
521590,2016,3664.0
521600,2016,2717.0
521630,2016,9841.0
521640,2016,11210.0
521645,2016,3121.0
521680,2016,10548.0
521690,2016,2571.0
521710,2016,24830.0
521720,2016,11092.0
521730,2016,24604.0
521740,2016,30930.0
521760,2016,88178.0
521770,2016,17933.0
521800,2016,45055.0
521805,2016,3715.0
521810,2016,4030.0
521830,2016,35128.0
521839,2016,3369.0
521850,2016,47950.0
521860,2016,11003.0
521870,2016,4808.0
521878,2016,4014.0
521880,2016,212237.0
521890,2016,19914.0
521900,2016,7791.0
521910,2016,6327.0
521920,2016,3071.0
521925,2016,5253.0
521930,2016,38563.0
521935,2016,3847.0
521940,2016,8069.0
521945,2016,3345.0
521950,2016,2673.0
521960,2016,3761.0
521970,2016,9747.0
521971,2016,4747.0
521973,2016,5659.0
521975,2016,70950.0
521980,2016,12448.0
521990,2016,6354.0
522000,2016,12360.0
522005,2016,1571.0
522010,2016,32808.0
522015,2016,5026.0
522020,2016,22706.0
522026,2016,4013.0
522028,2016,2066.0
522040,2016,19407.0
522045,2016,102947.0
522050,2016,8236.0
522060,2016,20357.0
522068,2016,6863.0
522070,2016,2984.0
522100,2016,3625.0
522108,2016,3327.0
522119,2016,7513.0
522130,2016,2899.0
522140,2016,119385.0
522145,2016,3567.0
522150,2016,4837.0
522155,2016,4978.0
522157,2016,2967.0
522160,2016,39787.0
522170,2016,14193.0
522180,2016,3154.0
522185,2016,156419.0
522190,2016,3842.0
522200,2016,13567.0
522205,2016,8286.0
522220,2016,5615.0
522230,2016,5635.0
530010,2016,2977216.0
110001,2017,25437.0
110002,2017,107345.0
110003,2017,6224.0
110004,2017,88507.0
110005,2017,17934.0
110006,2017,18467.0
110007,2017,8659.0
110008,2017,17400.0
110009,2017,33030.0
110010,2017,47451.0
110011,2017,55871.0
110012,2017,132667.0
110013,2017,38609.0
110014,2017,21747.0
110015,2017,39759.0
110018,2017,38051.0
110020,2017,519436.0
110025,2017,22124.0
110026,2017,3829.0
110028,2017,57074.0
110029,2017,8198.0
110030,2017,95630.0
110032,2017,24181.0
110033,2017,28891.0
110034,2017,16747.0
110037,2017,14045.0
110040,2017,20916.0
110045,2017,39044.0
110050,2017,10051.0
110060,2017,6460.0
110070,2017,14484.0
110080,2017,25266.0
110090,2017,3550.0
110092,2017,10593.0
110094,2017,22443.0
110100,2017,9745.0
110110,2017,10310.0
110120,2017,10751.0
110130,2017,12258.0
110140,2017,16186.0
110143,2017,7769.0
110145,2017,5904.0
110146,2017,2410.0
110147,2017,3411.0
110148,2017,5994.0
110149,2017,19694.0
110150,2017,12653.0
110155,2017,4931.0
110160,2017,11350.0
110170,2017,13106.0
110175,2017,11149.0
110180,2017,8047.0
120001,2017,14366.0
120005,2017,6986.0
120010,2017,24765.0
120013,2017,9664.0
120017,2017,11136.0
120020,2017,82622.0
120025,2017,17340.0
120030,2017,32360.0
120032,2017,7858.0
120033,2017,17910.0
120034,2017,8886.0
120035,2017,17897.0
120038,2017,18510.0
120039,2017,11353.0
120040,2017,383443.0
120042,2017,17945.0
120043,2017,6230.0
120045,2017,21552.0
120050,2017,43139.0
120060,2017,40024.0
120070,2017,18174.0
120080,2017,17459.0
130002,2017,15908.0
130006,2017,11242.0
130008,2017,12978.0
130010,2017,20196.0
130014,2017,21406.0
130020,2017,19054.0
130030,2017,38454.0
130040,2017,27743.0
130050,2017,31542.0
130060,2017,41329.0
130063,2017,18978.0
130068,2017,18483.0
130070,2017,34176.0
130080,2017,40464.0
130083,2017,12820.0
130090,2017,15490.0
130100,2017,28337.0
130110,2017,37399.0
130115,2017,29190.0
130120,2017,84762.0
130130,2017,27817.0
130140,2017,34888.0
130150,2017,19492.0
130160,2017,19669.0
130165,2017,16339.0
130170,2017,53383.0
130180,2017,28299.0
130185,2017,47407.0
130190,2017,99854.0
130195,2017,8128.0
130200,2017,9125.0
130210,2017,4205.0
130220,2017,13956.0
130230,2017,15824.0
130240,2017,44861.0
130250,2017,96460.0
130255,2017,30222.0
130260,2017,2130264.0
130270,2017,54708.0
130280,2017,18531.0
130290,2017,62212.0
130300,2017,20902.0
130310,2017,36431.0
130320,2017,18586.0
130330,2017,25112.0
130340,2017,113832.0
130350,2017,19597.0
130353,2017,34574.0
130356,2017,32001.0
130360,2017,23765.0
130370,2017,23075.0
130380,2017,44553.0
130390,2017,38047.0
130395,2017,13421.0
130400,2017,9211.0
130406,2017,63635.0
130410,2017,17930.0
130420,2017,62021.0
130423,2017,18782.0
130426,2017,13428.0
130430,2017,16968.0
130440,2017,22148.0
140002,2017,11560.0
140005,2017,15933.0
140010,2017,332020.0
140015,2017,11945.0
140017,2017,16877.0
140020,2017,20807.0
140023,2017,9493.0
140028,2017,10859.0
140030,2017,16852.0
140040,2017,10527.0
140045,2017,12375.0
140047,2017,28215.0
140050,2017,7740.0
140060,2017,7597.0
140070,2017,9836.0
150010,2017,153380.0
150013,2017,7231.0
150020,2017,54096.0
150030,2017,38144.0
150034,2017,26682.0
150040,2017,55246.0
150050,2017,33195.0
150060,2017,111435.0
150070,2017,28466.0
150080,2017,516057.0
150085,2017,27096.0
150090,2017,44734.0
150095,2017,30471.0
150100,2017,15947.0
150110,2017,29808.0
150120,2017,46110.0
150125,2017,3200.0
150130,2017,121190.0
150140,2017,1452275.0
150145,2017,17249.0
150150,2017,60990.0
150157,2017,16517.0
150160,2017,15834.0
150170,2017,124184.0
150172,2017,14689.0
150175,2017,7182.0
150178,2017,64194.0
150180,2017,99896.0
150190,2017,28331.0
150195,2017,32947.0
150200,2017,23110.0
150210,2017,134100.0
150215,2017,36027.0
150220,2017,67150.0
150230,2017,52839.0
150240,2017,195253.0
150250,2017,23066.0
150260,2017,11759.0
150270,2017,46571.0
150275,2017,32395.0
150276,2017,13093.0
150277,2017,17453.0
150280,2017,33490.0
150285,2017,13996.0
150290,2017,38959.0
150293,2017,58071.0
150295,2017,32892.0
150300,2017,7009.0
150304,2017,19746.0
150307,2017,25363.0
150309,2017,39352.0
150310,2017,32458.0
150320,2017,37753.0
150330,2017,60994.0
150340,2017,11388.0
150345,2017,62237.0
150350,2017,31673.0
150360,2017,98523.0
150370,2017,51835.0
150375,2017,8059.0
150380,2017,57526.0
150390,2017,56325.0
150400,2017,28138.0
150405,2017,29260.0
150410,2017,8316.0
150420,2017,271594.0
150430,2017,28679.0
150440,2017,27569.0
150442,2017,127858.0
150445,2017,30726.0
150450,2017,26897.0
150460,2017,30277.0
150470,2017,79825.0
150475,2017,15646.0
150480,2017,56466.0
150490,2017,39231.0
150495,2017,20789.0
150497,2017,16221.0
150500,2017,14942.0
150503,2017,25071.0
150506,2017,73802.0
150510,2017,50727.0
150520,2017,31619.0
150530,2017,71078.0
150540,2017,17356.0
150543,2017,31921.0
150548,2017,46383.0
150549,2017,7386.0
150550,2017,110026.0
150553,2017,202356.0
150555,2017,5341.0
150560,2017,7860.0
150563,2017,12632.0
150565,2017,30109.0
150570,2017,30219.0
150580,2017,60322.0
150590,2017,39991.0
150600,2017,29067.0
150610,2017,10534.0
150611,2017,13237.0
150613,2017,82464.0
150616,2017,17705.0
150618,2017,50925.0
150619,2017,49093.0
150620,2017,39569.0
150630,2017,23096.0
150635,2017,20492.0
150640,2017,9845.0
150650,2017,68836.0
150655,2017,19316.0
150658,2017,20849.0
150660,2017,24186.0
150670,2017,70764.0
150680,2017,296302.0
150690,2017,6526.0
150700,2017,30611.0
150710,2017,17563.0
150715,2017,24859.0
150720,2017,31123.0
150730,2017,124806.0
150740,2017,15454.0
150745,2017,24188.0
150746,2017,5970.0
150747,2017,22415.0
150750,2017,13616.0
150760,2017,57364.0
150770,2017,25904.0
150775,2017,5766.0
150780,2017,11357.0
150790,2017,24682.0
150795,2017,103321.0
150796,2017,11399.0
150797,2017,18257.0
150800,2017,61709.0
150803,2017,30108.0
150805,2017,18469.0
150808,2017,38508.0
150810,2017,110516.0
150812,2017,57525.0
150815,2017,44258.0
150820,2017,52216.0
150830,2017,59735.0
150835,2017,14719.0
150840,2017,43530.0
160005,2017,5111.0
160010,2017,8757.0
160015,2017,15125.0
160020,2017,10525.0
160021,2017,5637.0
160023,2017,7270.0
160025,2017,5172.0
160027,2017,47554.0
160030,2017,474706.0
160040,2017,20387.0
160050,2017,25514.0
160053,2017,20611.0
160055,2017,4779.0
160060,2017,115471.0
160070,2017,16112.0
160080,2017,14991.0
170025,2017,2571.0
170030,2017,6460.0
170035,2017,5527.0
170040,2017,7273.0
170070,2017,8516.0
170100,2017,9749.0
170105,2017,3423.0
170110,2017,4726.0
170130,2017,5865.0
170190,2017,7003.0
170200,2017,8692.0
170210,2017,175960.0
170215,2017,5645.0
170220,2017,35216.0
170230,2017,6756.0
170240,2017,10727.0
170255,2017,18089.0
170270,2017,3735.0
170290,2017,9776.0
170300,2017,10752.0
170305,2017,3500.0
170307,2017,4544.0
170310,2017,5643.0
170320,2017,4518.0
170330,2017,4700.0
170360,2017,2199.0
170370,2017,5499.0
170380,2017,11135.0
170382,2017,2276.0
170384,2017,9795.0
170386,2017,4296.0
170388,2017,2555.0
170389,2017,4055.0
170390,2017,5265.0
170410,2017,2866.0
170460,2017,1407.0
170510,2017,3364.0
170550,2017,34839.0
170555,2017,4874.0
170560,2017,4179.0
170600,2017,5529.0
170610,2017,7374.0
170625,2017,1708.0
170650,2017,5988.0
170700,2017,21738.0
170710,2017,6868.0
170720,2017,7286.0
170730,2017,4727.0
170740,2017,10793.0
170755,2017,3879.0
170765,2017,5352.0
170770,2017,8893.0
170820,2017,18684.0
170825,2017,2584.0
170830,2017,5153.0
170900,2017,12973.0
170930,2017,25642.0
170950,2017,85523.0
170980,2017,1955.0
171050,2017,7456.0
171070,2017,5980.0
171090,2017,3772.0
171110,2017,2465.0
171150,2017,3821.0
171180,2017,2229.0
171190,2017,12808.0
171195,2017,4191.0
171200,2017,3092.0
171215,2017,1875.0
171240,2017,3787.0
171245,2017,3038.0
171250,2017,5054.0
171270,2017,2614.0
171280,2017,3409.0
171320,2017,19055.0
171330,2017,13426.0
171360,2017,7770.0
171370,2017,2264.0
171380,2017,6535.0
171395,2017,3507.0
171420,2017,9312.0
171430,2017,4060.0
171488,2017,11715.0
171500,2017,4203.0
171510,2017,4267.0
171515,2017,2353.0
171525,2017,2697.0
171550,2017,1110.0
171570,2017,5859.0
171575,2017,7687.0
171610,2017,50360.0
171620,2017,10562.0
171630,2017,4853.0
171650,2017,13288.0
171660,2017,11591.0
171665,2017,5453.0
171670,2017,8409.0
171700,2017,4520.0
171720,2017,3044.0
171750,2017,7536.0
171780,2017,4645.0
171790,2017,7949.0
171800,2017,3102.0
171820,2017,52828.0
171830,2017,8365.0
171840,2017,3733.0
171845,2017,2650.0
171850,2017,4230.0
171855,2017,4601.0
171865,2017,2061.0
171870,2017,2810.0
171875,2017,6512.0
171880,2017,4579.0
171884,2017,3410.0
171886,2017,7402.0
171888,2017,3356.0
171889,2017,2343.0
171890,2017,4833.0
171900,2017,2825.0
172000,2017,2550.0
172010,2017,5231.0
172015,2017,1571.0
172020,2017,11906.0
172025,2017,3084.0
172030,2017,4749.0
172049,2017,4111.0
172065,2017,5399.0
172080,2017,9192.0
172085,2017,1941.0
172090,2017,16530.0
172093,2017,2130.0
172097,2017,2777.0
172100,2017,286787.0
172110,2017,7460.0
172120,2017,23119.0
172125,2017,1843.0
172130,2017,2574.0
172208,2017,11677.0
172210,2017,11683.0
210005,2017,111339.0
210010,2017,6486.0
210015,2017,12457.0
210020,2017,21673.0
210030,2017,26387.0
210040,2017,8070.0
210043,2017,26872.0
210047,2017,31312.0
210050,2017,11001.0
210055,2017,6895.0
210060,2017,41106.0
210070,2017,27352.0
210080,2017,15696.0
210083,2017,18374.0
210087,2017,15332.0
210090,2017,46074.0
210095,2017,32145.0
210100,2017,29388.0
210110,2017,11975.0
210120,2017,103359.0
210125,2017,17053.0
210130,2017,17435.0
210135,2017,5574.0
210140,2017,94779.0
210150,2017,18619.0
210160,2017,87135.0
210170,2017,62458.0
210173,2017,7422.0
210177,2017,11103.0
210180,2017,5528.0
210190,2017,20881.0
210193,2017,5973.0
210197,2017,9320.0
210200,2017,41120.0
210203,2017,34278.0
210207,2017,16214.0
210210,2017,36102.0
210215,2017,8696.0
210220,2017,28306.0
210230,2017,23495.0
210232,2017,71979.0
210235,2017,15180.0
210237,2017,8930.0
210240,2017,11019.0
210250,2017,19110.0
210255,2017,14219.0
210260,2017,19943.0
210270,2017,21759.0
210275,2017,10713.0
210280,2017,23803.0
210290,2017,23576.0
210300,2017,162657.0
210310,2017,10490.0
210312,2017,8615.0
210315,2017,13555.0
210317,2017,21565.0
210320,2017,78965.0
210325,2017,14539.0
210330,2017,120810.0
210340,2017,48756.0
210350,2017,40575.0
210355,2017,16192.0
210360,2017,64403.0
210370,2017,30706.0
210375,2017,12659.0
210380,2017,22912.0
210390,2017,11208.0
210400,2017,16653.0
210405,2017,42110.0
210407,2017,8372.0
210408,2017,10326.0
210409,2017,18997.0
210410,2017,12403.0
210420,2017,15262.0
210430,2017,11830.0
210440,2017,17586.0
210450,2017,10700.0
210455,2017,18316.0
210460,2017,16582.0
210462,2017,7708.0
210465,2017,9921.0
210467,2017,24991.0
210470,2017,6134.0
210480,2017,69232.0
210490,2017,11728.0
210500,2017,28509.0
210510,2017,26835.0
210515,2017,14147.0
210520,2017,11206.0
210530,2017,254569.0
210535,2017,16009.0
210540,2017,67726.0
210542,2017,25589.0
210545,2017,10221.0
210547,2017,16321.0
210550,2017,23042.0
210560,2017,15891.0
210565,2017,3237.0
210570,2017,49856.0
210580,2017,10672.0
210590,2017,16025.0
210592,2017,11048.0
210594,2017,8664.0
210596,2017,11286.0
210598,2017,7489.0
210600,2017,11695.0
210610,2017,12009.0
210620,2017,6867.0
210630,2017,19779.0
210632,2017,21293.0
210635,2017,7604.0
210637,2017,16366.0
210640,2017,16745.0
210650,2017,23091.0
210660,2017,33374.0
210663,2017,16908.0
210667,2017,8326.0
210670,2017,20613.0
210675,2017,28456.0
210680,2017,14744.0
210690,2017,33156.0
210700,2017,8889.0
210710,2017,19282.0
210720,2017,14489.0
210725,2017,5350.0
210730,2017,4586.0
210735,2017,20768.0
210740,2017,19206.0
210745,2017,14637.0
210750,2017,122420.0
210760,2017,19424.0
210770,2017,21116.0
210780,2017,34375.0
210790,2017,18839.0
210800,2017,19271.0
210805,2017,15937.0
210810,2017,20657.0
210820,2017,38365.0
210825,2017,25000.0
210830,2017,38144.0
210840,2017,14074.0
210845,2017,23019.0
210850,2017,32488.0
210860,2017,82374.0
210870,2017,20861.0
210880,2017,18413.0
210890,2017,17023.0
210900,2017,23760.0
210905,2017,5819.0
210910,2017,47239.0
210920,2017,12656.0
210923,2017,6968.0
210927,2017,18797.0
210930,2017,11474.0
210940,2017,15207.0
210945,2017,30863.0
210950,2017,19701.0
210955,2017,7691.0
210960,2017,42314.0
210970,2017,5568.0
210975,2017,7708.0
210980,2017,41891.0
210990,2017,88013.0
211000,2017,71576.0
211003,2017,24946.0
211010,2017,25334.0
211020,2017,37090.0
211023,2017,13395.0
211027,2017,15853.0
211030,2017,14222.0
211040,2017,18377.0
211050,2017,46039.0
211060,2017,28208.0
211065,2017,7291.0
211070,2017,33691.0
211080,2017,4453.0
211085,2017,11808.0
211090,2017,11976.0
211100,2017,20307.0
211102,2017,15450.0
211105,2017,10977.0
211107,2017,18345.0
211110,2017,25520.0
211120,2017,176418.0
211125,2017,7484.0
211130,2017,1091868.0
211140,2017,18247.0
211150,2017,40992.0
211153,2017,12511.0
211157,2017,4601.0
211160,2017,18680.0
211163,2017,4946.0
211167,2017,6704.0
211170,2017,20913.0
211172,2017,13949.0
211174,2017,11042.0
211176,2017,13877.0
211178,2017,11040.0
211180,2017,17851.0
211190,2017,10416.0
211195,2017,5571.0
211200,2017,8455.0
211210,2017,28635.0
211220,2017,167619.0
211223,2017,21749.0
211227,2017,5746.0
211230,2017,41342.0
211240,2017,35063.0
211245,2017,25533.0
211250,2017,58605.0
211260,2017,33038.0
211270,2017,56511.0
211280,2017,51738.0
211285,2017,13480.0
211290,2017,32267.0
211300,2017,30879.0
211400,2017,51084.0
220005,2017,6966.0
220010,2017,5062.0
220020,2017,17119.0
220025,2017,7526.0
220027,2017,4838.0
220030,2017,14070.0
220040,2017,39864.0
220045,2017,5326.0
220050,2017,17322.0
220060,2017,6684.0
220070,2017,9705.0
220080,2017,3114.0
220090,2017,5748.0
220095,2017,2511.0
220100,2017,4656.0
220105,2017,7717.0
220110,2017,11503.0
220115,2017,11375.0
220117,2017,3889.0
220120,2017,46291.0
220130,2017,3294.0
220140,2017,6925.0
220150,2017,26421.0
220155,2017,3947.0
220157,2017,3503.0
220160,2017,10037.0
220170,2017,5413.0
220173,2017,6106.0
220177,2017,6663.0
220180,2017,4428.0
220190,2017,24711.0
220191,2017,5535.0
220192,2017,5577.0
220194,2017,6300.0
220196,2017,8192.0
220198,2017,3823.0
220200,2017,19464.0
220202,2017,8108.0
220205,2017,10406.0
220207,2017,3497.0
220208,2017,7510.0
220209,2017,5684.0
220210,2017,5522.0
220211,2017,4957.0
220213,2017,5842.0
220217,2017,7154.0
220220,2017,46082.0
220225,2017,3892.0
220230,2017,20831.0
220240,2017,11229.0
220245,2017,4033.0
220250,2017,10729.0
220253,2017,5769.0
220255,2017,4982.0
220260,2017,19410.0
220265,2017,5330.0
220270,2017,27338.0
220271,2017,4812.0
220272,2017,6054.0
220273,2017,3953.0
220275,2017,6372.0
220277,2017,7536.0
220280,2017,4726.0
220285,2017,4608.0
220290,2017,26205.0
220300,2017,8154.0
220310,2017,10253.0
220320,2017,11190.0
220323,2017,4871.0
220325,2017,4367.0
220327,2017,5251.0
220330,2017,13595.0
220335,2017,6896.0
220340,2017,6790.0
220342,2017,4287.0
220345,2017,9404.0
220350,2017,14383.0
220360,2017,4834.0
220370,2017,39078.0
220375,2017,5220.0
220380,2017,4393.0
220385,2017,2518.0
220390,2017,58969.0
220400,2017,5264.0
220410,2017,4288.0
220415,2017,3128.0
220420,2017,9154.0
220430,2017,11432.0
220435,2017,5352.0
220440,2017,10522.0
220450,2017,10335.0
220455,2017,4489.0
220460,2017,3816.0
220465,2017,9268.0
220470,2017,15065.0
220480,2017,9649.0
220490,2017,8428.0
220500,2017,11343.0
220510,2017,10845.0
220515,2017,5656.0
220520,2017,18782.0
220525,2017,4430.0
220527,2017,4786.0
220530,2017,4384.0
220535,2017,2961.0
220540,2017,14123.0
220545,2017,5350.0
220550,2017,38550.0
220551,2017,5391.0
220552,2017,5534.0
220553,2017,4683.0
220554,2017,2796.0
220555,2017,8395.0
220556,2017,4582.0
220557,2017,6646.0
220558,2017,3996.0
220559,2017,5087.0
220560,2017,5217.0
220570,2017,29792.0
220580,2017,25082.0
220585,2017,8170.0
220590,2017,5266.0
220595,2017,8342.0
220600,2017,4478.0
220605,2017,6338.0
220610,2017,10759.0
220620,2017,33209.0
220630,2017,1228.0
220635,2017,6511.0
220640,2017,10409.0
220650,2017,7621.0
220660,2017,10448.0
220665,2017,4066.0
220667,2017,6684.0
220669,2017,8997.0
220670,2017,7231.0
220672,2017,8425.0
220675,2017,4786.0
220680,2017,8547.0
220690,2017,6466.0
220695,2017,2940.0
220700,2017,36432.0
220710,2017,2417.0
220720,2017,6758.0
220730,2017,4065.0
220735,2017,3333.0
220740,2017,4967.0
220750,2017,14295.0
220755,2017,3886.0
220760,2017,10613.0
220770,2017,150547.0
220775,2017,4500.0
220777,2017,6288.0
220779,2017,3975.0
220780,2017,20192.0
220785,2017,3623.0
220790,2017,38127.0
220793,2017,2495.0
220795,2017,4302.0
220800,2017,76928.0
220810,2017,11935.0
220820,2017,18125.0
220830,2017,28312.0
220840,2017,62733.0
220850,2017,12358.0
220855,2017,2664.0
220860,2017,3103.0
220865,2017,8842.0
220870,2017,8634.0
220880,2017,17698.0
220885,2017,4246.0
220887,2017,4403.0
220890,2017,7214.0
220900,2017,6331.0
220910,2017,6140.0
220915,2017,3952.0
220920,2017,6156.0
220930,2017,5761.0
220935,2017,4559.0
220937,2017,5175.0
220940,2017,6305.0
220945,2017,2125.0
220950,2017,3731.0
220955,2017,4377.0
220960,2017,2901.0
220965,2017,5657.0
220970,2017,6324.0
220975,2017,2988.0
220980,2017,4931.0
220985,2017,4534.0
220987,2017,5938.0
220990,2017,6050.0
220995,2017,4762.0
220997,2017,7847.0
221000,2017,20258.0
221005,2017,5260.0
221010,2017,3689.0
221020,2017,6602.0
221030,2017,6261.0
221035,2017,4501.0
221037,2017,2602.0
221038,2017,2413.0
221039,2017,2991.0
221040,2017,17395.0
221050,2017,14056.0
221060,2017,34109.0
221062,2017,3421.0
221063,2017,4224.0
221065,2017,9880.0
221070,2017,14398.0
221080,2017,12488.0
221090,2017,4500.0
221093,2017,6612.0
221095,2017,2870.0
221097,2017,2719.0
221100,2017,850198.0
221110,2017,43761.0
221120,2017,21188.0
221130,2017,20588.0
221135,2017,4873.0
221140,2017,4325.0
221150,2017,3029.0
221160,2017,2931.0
221170,2017,4390.0
230010,2017,11605.0
230015,2017,16543.0
230020,2017,62199.0
230030,2017,53572.0
230040,2017,17194.0
230050,2017,11459.0
230060,2017,7479.0
230070,2017,16976.0
230075,2017,42901.0
230080,2017,7278.0
230090,2017,14719.0
230100,2017,79128.0
230110,2017,73629.0
230120,2017,26269.0
230125,2017,10823.0
230130,2017,21398.0
230140,2017,11244.0
230150,2017,7777.0
230160,2017,23254.0
230170,2017,24496.0
230180,2017,6228.0
230185,2017,18027.0
230190,2017,59811.0
230195,2017,20978.0
230200,2017,22440.0
230205,2017,14880.0
230210,2017,35351.0
230220,2017,53110.0
230230,2017,32378.0
230240,2017,54049.0
230250,2017,48830.0
230260,2017,62985.0
230270,2017,27209.0
230280,2017,77514.0
230290,2017,17668.0
230300,2017,22320.0
230310,2017,18660.0
230320,2017,26892.0
230330,2017,18804.0
230340,2017,17631.0
230350,2017,71079.0
230360,2017,20451.0
230365,2017,10365.0
230370,2017,362223.0
230380,2017,25063.0
230390,2017,12952.0
230393,2017,13384.0
230395,2017,19197.0
230400,2017,23107.0
230410,2017,74426.0
230420,2017,130604.0
230423,2017,17874.0
230425,2017,23983.0
230426,2017,9521.0
230427,2017,7163.0
230428,2017,52667.0
230430,2017,18720.0
230435,2017,24047.0
230440,2017,2627482.0
230445,2017,16272.0
230450,2017,13669.0
230460,2017,6922.0
230465,2017,15307.0
230470,2017,54365.0
230480,2017,4425.0
230490,2017,11012.0
230495,2017,26331.0
230500,2017,39445.0
230510,2017,3547.0
230520,2017,20215.0
230523,2017,65928.0
230526,2017,13218.0
230530,2017,24825.0
230533,2017,12350.0
230535,2017,19685.0
230540,2017,67486.0
230550,2017,102614.0
230560,2017,25967.0
230565,2017,11499.0
230570,2017,12349.0
230580,2017,41576.0
230590,2017,37896.0
230600,2017,14125.0
230610,2017,23858.0
230620,2017,7738.0
230625,2017,39310.0
230630,2017,51945.0
230640,2017,127465.0
230650,2017,20014.0
230655,2017,41230.0
230660,2017,20675.0
230670,2017,17958.0
230680,2017,11295.0
230690,2017,34448.0
230700,2017,33740.0
230710,2017,27076.0
230720,2017,7847.0
230725,2017,19510.0
230730,2017,270383.0
230740,2017,24597.0
230750,2017,31335.0
230760,2017,58915.0
230763,2017,19800.0
230765,2017,224804.0
230770,2017,126486.0
230780,2017,26981.0
230790,2017,11082.0
230800,2017,38210.0
230810,2017,46548.0
230820,2017,14948.0
230830,2017,28231.0
230835,2017,13136.0
230837,2017,13583.0
230840,2017,35409.0
230850,2017,43735.0
230860,2017,17038.0
230870,2017,61548.0
230880,2017,8636.0
230890,2017,22222.0
230900,2017,14377.0
230910,2017,12831.0
230920,2017,15433.0
230930,2017,32035.0
230940,2017,28353.0
230945,2017,25394.0
230950,2017,21292.0
230960,2017,70911.0
230970,2017,82824.0
230980,2017,11960.0
230990,2017,6202.0
231000,2017,9285.0
231010,2017,13145.0
231020,2017,33894.0
231025,2017,32515.0
231030,2017,31137.0
231040,2017,11578.0
231050,2017,42841.0
231060,2017,8956.0
231070,2017,37077.0
231080,2017,16163.0
231085,2017,20644.0
231090,2017,16731.0
231095,2017,10784.0
231100,2017,12243.0
231110,2017,14921.0
